text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,coordinates,country,place_full_name,place,retweet_count,favorite_count
0,['cook'],0,0,2020-04-05 18:23:17+00:00,1246866010122129410,Quarantine has lowkey made me a chef 😂😂 I don’t go outside so all I do is cook and eat,299902843,_sincerelymonae,"[[-91.057114, 30.323548], [-90.968964, 30.323548], [-90.968964, 30.393894], [-91.057114, 30.393894]]",United States,"Old Jefferson, LA",city,0,0
0,['watching'],0,0,2020-05-03 15:50:09+00:00,1256974333177544705,"I actually don’t know a single black person actively watching Black-ish, Black AF, or Mixed-ish",1166688099050692608,kalenuwu,,,,,0,7
0,['watch'],0,0,2020-03-31 03:28:43+00:00,1244828945914171397,Welllll i was going to watch a movie but i lost that lil ass roku remote,58349738,preslismalls,,,,,0,0
0,"['watching', 'netflix']",0,0,2020-03-24 03:44:54+00:00,1242296306045014017,I’m watching Netflix and a woman started speaking Spanish  and all the subtitle said was “woman speaking Spanish” N… https://t.co/JWZzkOMeHA,2915326279,themakerofplays,,,,,0,0
0,['watch'],0,0,2020-05-20 00:31:30+00:00,1262903744032919557,"@austinthefreak1 On one of your latter points, all the Anakin-Padme scenes were pretty hard to watch because they w… https://t.co/WoxKUXEZB4",2809633773,kadinhp,,,,,0,0
0,['watching'],0,0,2020-01-02 15:59:07+00:00,1212765270852268033,"@AuburnFootball @DerrickBrownAU5 We’re going to miss you on The Plains, but we look forward to watching you play on Sundays!",878597565872263168,ChipDillard2,,,,,0,1
0,0,0,['on tiktok'],2020-01-06 01:19:08+00:00,1213993367731941377,I only support the troops on TikTok.,239170014,GuyFrizzell,,,,,0,3
0,['watching'],0,0,2020-03-23 16:20:43+00:00,1242124124815794182,i miss watching horror movies and cuddling so bad🥺,4144788082,rjc_0612,"[[-81.631799, 40.732694], [-81.432311, 40.732694], [-81.432311, 40.896962], [-81.631799, 40.896962]]",United States,"Massillon, OH",city,1,4
0,"['watched', 'disney+']",0,0,2020-04-15 16:14:31+00:00,1250457484269101057,@william_sanford Okay that is a great movie! I think I watched that movie 5 times once we got Disney+....bc of my son of course,46243230,JoeHunk,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,0,0,['social distance'],2020-05-08 16:49:26+00:00,1258801191389138945,@muwxman Seems like an easily social distance-able activity,103687826,DrBang_Wx,,,,,0,1
0,['watched'],0,0,2020-07-10 14:39:30+00:00,1281598931147853828,Shid I’ve never watched porn with anyone else 😕😂🤷🏾‍♂️ https://t.co/UgTnU5odZI,224686897,Salute_Da_Swagg,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,1,1
0,['netflix'],0,0,2020-03-21 17:37:09+00:00,1241418583068028930,"@HikaruRose I just started a new Netflix show, I need a snack thou",3011913140,christieish,,,,,0,1
0,['watch'],0,0,2020-01-11 15:18:47+00:00,1216016610336571404,"We are all under a tornado watch until 4 PM, but the highest risk of tornadoes will be generally north of I-10 toda… https://t.co/VxNsNNrzKz",259552150,Kyle_WPMI,,,,,1,2
0,['watch'],0,0,2020-02-20 12:35:07+00:00,1230470939105775618,@thomasguerry @LewisCaralla This man has been leading the way for a long time. Love to watch him shine. #HailState #404theCULTURE,149136876,Coachbufkin,,,,,0,7
0,['watch'],0,0,2020-01-18 03:27:42+00:00,1218374376845926400,Always watch these niggas. They don’t fwu like you think 💡,293860205,KillaJay_25,"[[-88.260518, 30.536031], [-88.147686, 30.536031], [-88.147686, 30.6165], [-88.260518, 30.6165]]",United States,"Tillmans Corner, AL",city,1,0
0,['watched'],0,0,2020-04-09 02:30:08+00:00,1248075693373734912,Yes I watched it the other day he so damn bad https://t.co/sDErSU0SJP,4872134937,amour_kae,,,,,0,0
0,0,0,['on twitter'],2020-07-05 15:28:15+00:00,1279799260733681664,Turn me up Jarred!!!! One of the few people on twitter that understands statistics https://t.co/qjAIIDrQHI,1855643856,IsaacMcNutt02,"[[-87.741289, 34.73094], [-87.6664409, 34.73094], [-87.6664409, 34.7805085], [-87.741289, 34.7805085]]",United States,"Sheffield, AL",city,0,0
0,0,0,['online classes'],2020-04-16 06:20:39+00:00,1250670422112251906,"If we have online classes next semester, will we still have GroupMe🥺? It’s the only way to interact with the class. https://t.co/ZxKSgW2QTI",917583700346490880,HttxMoneyp,"[[-95.2497924, 29.9122421], [-95.135568, 29.9122421], [-95.135568, 30.033094], [-95.2497924, 30.033094]]",United States,"Atascocita, TX",city,0,1
0,['watching'],0,0,2020-07-05 05:58:43+00:00,1279655929626099712,Nothing beats the view of fireworks across the City of Angels from the top of a cliff. First time watching firework… https://t.co/IXQP2qD1eG,716709528,Verus_Animus,"[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]",United States,"Los Angeles, CA",city,0,0
0,['baked'],0,0,2020-04-06 06:30:12+00:00,1247048947153149952,tl sleep? I don’t like green beans or baked chicken,917583700346490880,HttxMoneyp,"[[-95.2497924, 29.9122421], [-95.135568, 29.9122421], [-95.135568, 30.033094], [-95.2497924, 30.033094]]",United States,"Atascocita, TX",city,0,0
0,['watched'],0,0,2020-05-16 04:14:41+00:00,1261510356079345666,I know everyone who watched my snap was confused asf LMAO😂,1023293867821395968,ggtookie,,,,,0,0
0,0,0,['stay at home'],2020-04-04 12:41:51+00:00,1246417697539227648,We're on Stay at home order due people not taking things seriously. Well it's not my problem because I've been avoi… https://t.co/l5Amm4lLEs,1075173421,Feinsanity,,,,,0,0
['drink'],0,0,['drink'],2020-06-27 18:02:15+00:00,1276938910065664000,@AnaBraylyan imma still drink it tho,856744670323519488,kath_by_90,,,,,0,0
0,['delivered'],0,0,2020-06-14 15:50:04+00:00,1272194602498502662,"If you can, take a moment to listen to @HighlandsAL as Pastor Chris delivered a perfect message on the steps we all need to take!",234963701,kevinTsledge,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,18
0,0,0,['on twitter'],2020-03-24 16:17:53+00:00,1242485797351297024,@Hannah94811981 You gotta login on twitter from Safari and then go to edit profile.,455599138,__Carter96,,,,,0,0
0,['watches'],0,0,2020-05-04 05:38:16+00:00,1257182737448009728,"🍿🍿🍿

 Watches in Brett Kavanaugh

These people are single-handedly killing the #metoo movement https://t.co/wB6ECHsbNx",2810816227,Double_T_Says,"[[-91.655009, 30.146096], [-88.097889, 30.146096], [-88.097889, 34.995968], [-91.655009, 34.995968]]",United States,"Mississippi, USA",admin,0,0
0,['watch'],0,0,2020-02-11 12:49:39+00:00,1227213105769451521,"@hkplummm i can’t watch reality tv, it just pisses me off 😂",730173627392348160,keazzzzzy,,,,,0,1
0,"['watch', 'netflix']",0,0,2020-04-22 16:23:19+00:00,1252996416085123072,@charbeds Watch outer banks on Netflix 👀 that’s what I entertained myself w while I was waiting on little fires everywhere new episode lol,156162733,noturaveragejo_,,,,,0,0
"['drink', 'drink']",['wine'],0,"['drink', 'drink']",2020-03-22 07:36:47+00:00,1241629885761716226,"Gospel of The Day | Mark 14:25      I tell you, I will never again drink this wine until the day I drink the new wi… https://t.co/ZLi4Y8Xceh",718267148,RevWillaDean,,,,,0,1
0,['watch'],0,0,2020-03-31 10:14:47+00:00,1244931135601283072,I watch that movie and I cry like she apart of the family  #Selena25,60831558,LILDOC1,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
0,0,0,['social distancing'],2020-03-25 12:24:12+00:00,1242789378965069826,"Need to fill the void while social distancing? Help our local NPSL team and vote for @AFCMobile. 
#COYS #S04… https://t.co/P8sMmrq9Fu",985121396,kclubkeath,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,1,5
0,['watch'],0,0,2020-06-19 14:53:01+00:00,1273992186112233473,"Ppl: how do you watch anime? Or even let it make you sad

The anime: @masonschwarz_ https://t.co/RcupzppGF5",2953944117,champagnequan,,,,,0,2
0,"['watch', 'watch']",0,0,2020-02-18 00:20:54+00:00,1229561392367390725,Going on one big Adventure Watch Ni no Kuni:  Wrath of the white witch  (PS3)- watch on twitch… https://t.co/yFOz8fKRp1,1075173421,Feinsanity,,,,,0,1
0,['watched'],0,0,2020-07-13 03:05:22+00:00,1282511407494430722,@DaveePena I watched it at home. Same reaction.,852128096,ScottDC27,"[[-86.831239, 33.398161], [-86.6510773, 33.398161], [-86.6510773, 33.50444], [-86.831239, 33.50444]]",United States,"Vestavia Hills, AL",city,0,4
0,['watch'],0,0,2020-04-19 22:11:27+00:00,1251996862812430336,"Not only watch it but listen to it! Listen to what “GREATNESS” sounds like. Set your phone down, relax, &amp;… https://t.co/uwKpv6Oc5p",4553601801,WC_strengthTYT,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,2
0,0,0,['on twitter'],2020-04-05 10:37:47+00:00,1246748863979040768,"My week on Twitter 🎉: 1 Mention, 6 Likes, 1 Reply. See yours with https://t.co/kk0DF6TSPb https://t.co/hLWivqc1pH",18658585,JamesonHayes,,,,,0,0
0,"['watch', 'netflix']",0,0,2020-05-01 15:39:49+00:00,1256246960564113409,I need to find something else to watch on Netflix now. I’m trying to get through Waco but it’s not grasping my attention for real...,2189422814,CFHillJr_,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,0,0
0,0,0,['on twitter'],2020-04-07 01:25:32+00:00,1247334662743228422,Thank you to all of my great friends on Twitter for giving me a great experience I never thought someone could get… https://t.co/VpBc2eiukm,1114700551546122240,Nomad135710,"[[-90.3205158, 38.5331934], [-90.175132, 38.5331934], [-90.175132, 38.774349], [-90.3205158, 38.774349]]",United States,"St Louis, MO",city,1,5
['drink'],0,0,['drink'],2020-01-13 02:52:55+00:00,1216553685041532935,Drink more water drink more water,2354299091,nonchalantlexx,,,,,1,1
0,['snapchat'],0,0,2020-04-05 00:36:10+00:00,1246597463970062336,"I am bored. Let's chat.
Here, Messenger, Snapchat, whatever.

I need to stay up for a bit. https://t.co/wnU9Pv0Qmb",3011913140,christieish,,,,,0,0
['drink'],0,0,['drink'],2020-06-06 19:07:37+00:00,1269345214927384591,The twins too funny when they drink bruh 😂😂 who made them boys ?,4298988376,MonarchAutumn_,,,,,2,5
0,['watch'],0,0,2020-01-21 14:41:36+00:00,1219631132075024384,@AshValeriee Haha I guess I need to watch it again!,45725019,carrieleeann_,,,,,0,0
0,"['watch', 'netflix']",0,0,2020-03-23 19:57:30+00:00,1242178678303399938,Any #Ozark fans out there in quarantine?  Get paid $1K to binge-watch ‘Ozark’ on #Netflix #QuarantineAndChill https://t.co/3kH37UpnDA,872854858751238144,JordanCBS42,,,,,0,0
0,['deliver'],0,0,2020-03-31 21:51:31+00:00,1245106477234360326,"Excuse me Kirkland’s, all I ordered was a door mat and it’s taking 98 years to deliver it??? I need to know why 🙄",981155862,ashleeeeyann13,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['social media'],2020-07-06 14:39:51+00:00,1280149467304427521,I be seeing shit on social media that happens to black people on a daily and ask myself... why am I just going abou… https://t.co/3eZi6wFEOw,455599138,__Carter96,,,,,0,1
0,0,0,['social distancing'],2020-06-07 00:55:30+00:00,1269432762525761539,Even the clouds are social distancing. @spann https://t.co/RgPGkZ8P6b,14958499,TMad35242,"[[-86.734213, 33.3694777], [-86.673656, 33.3694777], [-86.673656, 33.419962], [-86.734213, 33.419962]]",United States,"Meadowbrook, AL",city,0,1
0,['watch'],0,0,2020-02-21 05:11:06+00:00,1230721588028309505,Raise your #standards and watch things change. #Godsway #thinkhigher https://t.co/qoHjrjLq58,250855348,j_whaley,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,0,1
0,['watching'],0,0,2020-06-29 02:30:43+00:00,1277429260278472705,@she2dope__ @jadaaa_boo lmao 😂😂😂😂😂 i just started watching myself so let me quit playing,272753646,iamrashaadp_,,,,,0,0
0,['watching'],0,0,2020-05-31 13:23:19+00:00,1267084244578336768,"If this is how police act KNOWING that an entire nation is watching them, imagine what happens behind closed doors.",2446341492,wallory_mintz,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,1,8
0,['watching'],0,0,2020-02-01 00:33:23+00:00,1223403938516537345,@Rurikhan Definitely watching this tonight,423188726,AwallDigital,"[[-87.259577, 30.399257], [-87.149742, 30.399257], [-87.149742, 30.510326], [-87.259577, 30.510326]]",United States,"Pensacola, FL",city,0,1
0,['watched'],0,0,2020-03-28 20:43:55+00:00,1244002299795714048,"@NOFSpodcast Hahaha, yesss we watched it as part of a movie club in high school. I loved it!",3011913140,christieish,,,,,0,0
0,0,0,['on instagram'],2020-05-18 01:54:36+00:00,1262199880430338057,"Photos will be dropping tomorrow night ! 🧺🍎🍇🍷 

Make sure to follow my Photography Page on Instagram @ViewsBySterli… https://t.co/bs8t9DSkDn",224686897,Salute_Da_Swagg,,,,,1,0
"['drink', 'travel']",0,0,['drink'],2020-04-05 20:07:46+00:00,1246892307204497415,"@TidePride8 And....I drink from time to time. 
And I travel 300 days a year. And I do as I darn well please when I'm away....
🤣😂🤣",4019250082,ThadSr16,"[[-86.184554, 33.402896], [-86.053472, 33.402896], [-86.053472, 33.4701223], [-86.184554, 33.4701223]]",United States,"Talladega, AL",city,0,1
0,['ps4'],0,0,2020-04-02 22:21:25+00:00,1245838775076429827,"Madden, 2k , Warzone  ?? Ps4 

Ik y’all niggas aint doing shit with this Rona going round",3529516935,officialt_winn,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,1,0
0,['watch'],0,0,2020-06-15 13:24:54+00:00,1272520458672406529,We all need to watch out for suspicious behavior and people ..a women missing for 50 day last seen in the ft hood a… https://t.co/1oAh5ZR7ZV,1183924462053482496,KnowlesCecil,,,,,0,0
0,['watched'],0,0,2020-05-15 10:52:59+00:00,1261248206572335107,@ErrolWebber @DeAnna4Congress @JoeBiden I watched my grandmother deteriorate from Alzheimer's and dementia and when… https://t.co/z613iUcYbo,64877227,SSCustomHomes,,,,,11,141
0,['watched'],0,0,2020-03-02 12:52:39+00:00,1234461617125036034,"@TheBC15 @marlon_humphrey Oh I watched him and he has the stuff, hell Jalens legs won him SEC Freshman of the year.… https://t.co/WtKwSR2uZT",1551855733,bornbama72,,,,,0,3
0,['watching'],0,0,2020-01-17 02:32:29+00:00,1217998093473472513,@TwitterMovies Watching a movie more than once is asinine.  You already know what is going to happen.,519747173,Crafty_Righty,,,,,0,0
0,['watch'],0,0,2020-03-18 14:43:06+00:00,1240287621164732416,"Times are troubling, but there's never been a better time to watch #12Monkeys. It's a pandemic sci-fi tale wrapped… https://t.co/eYrGZORKIg",317317820,trentlmoore,,,,,1,1
0,['cooking'],0,0,2020-01-14 11:48:19+00:00,1217050810410029057,Subscribe to my YouTube. Just started a series called cooking with stamps https://t.co/VZLsz5SfGc https://t.co/kZbP9litky,3837860843,themissmalibuu,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,30,314
0,['watch'],0,0,2020-02-05 18:17:32+00:00,1225121292560609281,@OnTheMarksRadio We could have had Jason Mark's Watch 2020.,43047193,DanBolyard,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['cleaned'],0,0,2020-06-25 00:53:01+00:00,1275955121575407616,She literally did laundry and cleaned the kitchen https://t.co/e6VJqqc3iM,715351253975478272,young_lipe56,,,,,0,0
0,['clean'],0,0,2020-01-25 15:39:06+00:00,1221095155803004928,Using this door frame to check technique on a clean pull https://t.co/bsgBAaCilD,478867611,BrandonHerring0,"[[-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746]]",United States,HTHS Field House,poi,1,24
0,['clean'],0,0,2020-06-08 20:06:37+00:00,1270084839786582018,@jasonshaw25 Nah my edge clean imma rasta 🤣,2956174977,Dwilliamssssss,,,,,0,0
['office'],['watching'],0,0,2020-03-28 08:23:49+00:00,1243816048291385344,Trashed watching the office gg,196887033,JJoshhh,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,1
0,['watch'],0,0,2020-06-05 05:59:30+00:00,1268784493986488320,"@wearetherace @SantinoFerrucci Just watch out him on that last lap.
He may ""do it for the people, c'mon man.""",388428549,kayakingsmith,,,,,0,0
0,['playstation'],0,0,2020-04-19 00:43:53+00:00,1251672836881743872,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/Edqim0IHiZ,715351253975478272,young_lipe56,,,,,0,0
0,['watch'],0,0,2020-04-14 06:03:58+00:00,1249941447509491719,@nyaaalatrice i’m glad you tweeted this because i was looking for something to watch... and i forgot about my free trial lol,272753646,iamrashaadp_,,,,,0,1
0,['clean'],0,0,2020-01-11 00:50:32+00:00,1215798111219724294,@SupremeSante CLEAN LMAO,170148722,iTweetBrando,"[[-84.348497, 33.799908], [-84.303938, 33.799908], [-84.303938, 33.840414], [-84.348497, 33.840414]]",United States,"North Druid Hills, GA",city,0,0
